id_student,code_module,code_presentation,precision,recall,f1
40419,DDD,2013B,0.05,1.0,0.09523809523809523
40419,DDD,2013J,0.3,0.18181818181818182,0.22641509433962265
40563,DDD,2013J,0.05,0.125,0.07142857142857144
40604,CCC,2014B,0.05,0.125,0.07142857142857144
40878,FFF,2014J,0.25,0.15625,0.19230769230769232
41060,DDD,2013B,0.05,0.14285714285714285,0.07407407407407408
41414,GGG,2014B,0.15,0.21428571428571427,0.1764705882352941
41547,BBB,2014J,0.25,0.25,0.25
42552,FFF,2014J,0.2,0.11428571428571428,0.14545454545454545
42616,FFF,2013J,0.45,0.2571428571428571,0.32727272727272727
42638,CCC,2014B,0.4,0.3333333333333333,0.3636363636363636
42638,EEE,2013J,0.3,0.42857142857142855,0.3529411764705882
42668,FFF,2013B,0.6,0.2553191489361702,0.3582089552238805
42746,CCC,2014J,0.25,0.20833333333333334,0.22727272727272727
42746,FFF,2014B,0.55,0.1527777777777778,0.2391304347826087
43273,FFF,2013B,0.85,0.425,0.5666666666666667
43284,DDD,2013B,0.1,0.13333333333333333,0.1142857142857143
43430,FFF,2013B,0.15,0.06666666666666667,0.09230769230769231
43564,EEE,2013J,0.4,0.6153846153846154,0.4848484848484849
45423,FFF,2014J,0.25,0.15151515151515152,0.18867924528301888
45462,AAA,2013J,0.1,0.15384615384615385,0.12121212121212123
45642,AAA,2013J,0.15,0.15,0.15
45664,DDD,2013B,0.1,0.2222222222222222,0.13793103448275865
46148,FFF,2014B,0.3,0.2608695652173913,0.27906976744186046
46605,CCC,2014B,0.3,0.375,0.33333333333333326
46753,DDD,2014B,0.0,0.0,0.0
46844,AAA,2014J,0.0,0.0,0.0
47061,EEE,2014J,0.3,0.5,0.37499999999999994
47861,FFF,2014J,0.25,0.19230769230769232,0.2173913043478261
48040,BBB,2013J,0.5,0.19230769230769232,0.2777777777777778
48152,DDD,2013J,0.35,0.2413793103448276,0.2857142857142857
48503,BBB,2013J,0.05,0.1111111111111111,0.06896551724137932
48635,FFF,2014B,0.15,0.1,0.12
49119,CCC,2014B,0.4,0.25,0.3076923076923077
49123,GGG,2014B,0.1,0.125,0.11111111111111112
50263,FFF,2013B,0.2,0.21052631578947367,0.20512820512820512
50476,DDD,2014B,0.0,0.0,0.0
50487,FFF,2013J,0.1,0.09090909090909091,0.09523809523809525
50993,BBB,2013B,0.05,0.5,0.09090909090909091
51030,DDD,2014B,0.05,0.024390243902439025,0.03278688524590164
51033,DDD,2014J,0.1,0.14285714285714285,0.11764705882352941
51153,DDD,2014J,0.1,0.10526315789473684,0.10256410256410256
51163,DDD,2013J,0.2,0.06153846153846154,0.09411764705882354
51485,FFF,2013J,0.35,0.11475409836065574,0.1728395061728395
51576,FFF,2013J,0.4,0.32,0.35555555555555557
51955,DDD,2014J,0.1,0.2857142857142857,0.14814814814814817
52014,DDD,2013B,0.15,0.6,0.24
52130,AAA,2013J,0.4,0.3333333333333333,0.3636363636363636
52702,GGG,2014J,0.05,0.125,0.07142857142857144
52765,AAA,2014J,0.35,0.4666666666666667,0.4
52797,BBB,2013J,0.15,0.2,0.17142857142857143
52899,BBB,2013J,0.1,0.13333333333333333,0.1142857142857143
53025,AAA,2013J,0.35,0.5,0.4117647058823529
53136,FFF,2014B,0.15,0.12,0.1333333333333333
53166,FFF,2013J,0.3,0.2222222222222222,0.25531914893617025
53300,CCC,2014J,0.3,0.4,0.34285714285714286
53488,DDD,2013B,0.1,0.058823529411764705,0.07407407407407408
53632,DDD,2014J,0.0,0.0,0.0
53709,FFF,2013B,0.05,0.5,0.09090909090909091
